timestamp_video,timestamp_wall,event_type,confidence,details
0:00:10,2026-03-30 18:44:46,Violence,0.9972,
0:00:10,2026-03-30 18:44:49,Violence,0.998,
0:00:10,2026-03-30 18:44:51,Violence,0.9994,
0:00:10,2026-03-30 18:44:54,Violence,0.9981,
0:00:11,2026-03-30 18:44:56,Violence,0.9784,
0:00:11,2026-03-30 18:44:58,Violence,0.9639,
0:00:11,2026-03-30 18:45:01,Violence,0.9845,
0:00:11,2026-03-30 18:45:03,Violence,0.9813,
0:00:11,2026-03-30 18:45:04,Gun,0.6173,"(227, 162, 441, 360)"
0:00:11,2026-03-30 18:45:05,Violence,0.9462,
0:00:12,2026-03-30 18:45:08,Violence,0.9469,
0:00:12,2026-03-30 18:45:10,Violence,0.9342,
0:00:12,2026-03-30 18:45:12,Violence,0.91,
0:00:13,2026-03-30 18:45:17,Violence,0.902,
0:00:13,2026-03-30 18:45:19,Violence,0.9408,
0:00:14,2026-03-30 18:45:22,Violence,0.9363,
0:00:17,2026-03-30 18:45:55,Violence,0.9034,
0:00:18,2026-03-30 18:45:56,Fire,0.762,"(191, 174, 285, 334)"
0:00:18,2026-03-30 18:45:58,Fire,0.6224,"(257, 94, 324, 285)"
0:00:18,2026-03-30 18:46:02,Fire,0.7176,"(281, 83, 345, 276)"
0:00:19,2026-03-30 18:46:04,Fire,0.7929,"(287, 100, 344, 306)"
0:00:19,2026-03-30 18:46:07,Violence,0.913,
0:00:19,2026-03-30 18:46:09,Violence,0.9345,
0:00:19,2026-03-30 18:46:12,Violence,0.9788,
0:00:20,2026-03-30 18:46:14,Violence,0.9749,
0:00:20,2026-03-30 18:46:16,Gun,0.6104,"(47, 43, 374, 175)"
0:00:20,2026-03-30 18:46:17,Violence,0.9525,
0:00:20,2026-03-30 18:46:19,Violence,0.965,
0:00:20,2026-03-30 18:46:22,Violence,0.967,
0:00:21,2026-03-30 18:46:28,Gun,0.4724,"(50, 41, 599, 175)"
0:00:00,2026-03-30 18:46:29,Fire,0.8412,"(58, 1, 228, 116)"
0:00:00,2026-03-30 18:46:31,Fire,0.8695,"(95, 22, 235, 140)"
0:00:21,2026-03-30 18:46:31,Gun,0.4593,"(47, 41, 599, 164)"
0:00:00,2026-03-30 18:46:33,Fire,0.9034,"(112, 33, 240, 147)"
0:00:21,2026-03-30 18:46:34,Gun,0.6964,"(48, 41, 600, 226)"
0:00:00,2026-03-30 18:46:36,Fire,0.8362,"(135, 33, 249, 146)"
0:00:21,2026-03-30 18:46:37,Gun,0.4747,"(43, 38, 613, 234)"
0:00:00,2026-03-30 18:46:38,Fire,0.8655,"(111, 29, 240, 145)"
0:00:00,2026-03-30 18:46:41,Fire,0.8538,"(100, 28, 245, 140)"
0:00:00,2026-03-30 18:46:43,Fire,0.8368,"(88, 9, 236, 129)"
0:00:22,2026-03-30 18:46:45,Gun,0.4997,"(58, 40, 327, 175)"
0:00:00,2026-03-30 18:46:45,Fire,0.8536,"(63, 0, 215, 116)"
0:00:01,2026-03-30 18:46:48,Fire,0.8577,"(51, 0, 201, 113)"
0:00:01,2026-03-30 18:46:50,Fire,0.8522,"(39, 0, 197, 120)"
0:00:01,2026-03-30 18:46:52,Fire,0.8634,"(69, 14, 228, 131)"
0:00:01,2026-03-30 18:46:55,Fire,0.8663,"(121, 31, 258, 145)"
0:00:01,2026-03-30 18:46:57,Fire,0.8348,"(132, 25, 271, 147)"
0:00:01,2026-03-30 18:47:00,Fire,0.852,"(102, 24, 260, 144)"
0:00:01,2026-03-30 18:47:02,Fire,0.8451,"(86, 9, 212, 136)"
0:00:02,2026-03-30 18:47:05,Fire,0.8559,"(1, 8, 137, 139)"
0:00:23,2026-03-30 18:47:08,Gun,0.455,"(52, 5, 507, 170)"
0:00:02,2026-03-30 18:47:12,Fire,0.6269,"(10, 48, 121, 171)"
0:00:24,2026-03-30 18:47:17,Gun,0.5159,"(46, 1, 627, 180)"
0:00:24,2026-03-30 18:47:21,Gun,0.5552,"(48, 1, 628, 174)"
0:00:24,2026-03-30 18:47:26,Gun,0.5671,"(52, 0, 601, 175)"
0:00:24,2026-03-30 18:47:29,Gun,0.5249,"(38, 6, 618, 168)"
0:00:24,2026-03-30 18:47:31,Gun,0.4746,"(32, 3, 630, 174)"
0:00:25,2026-03-30 18:47:34,Gun,0.5345,"(43, 0, 630, 173)"
0:00:25,2026-03-30 18:47:37,Gun,0.6763,"(33, 0, 628, 172)"
0:00:01,2026-04-01 12:39:08,Violence,0.9043,
0:00:01,2026-04-01 12:39:12,Violence,0.9174,
0:00:01,2026-04-01 12:39:15,Violence,0.935,
0:00:02,2026-04-01 12:39:17,Violence,0.9519,
0:00:02,2026-04-01 12:39:19,Violence,0.9429,
0:00:02,2026-04-01 12:39:21,Violence,0.9191,
0:00:03,2026-04-01 12:39:24,Violence,0.9561,
0:00:03,2026-04-01 12:39:26,Violence,0.9654,
0:00:03,2026-04-01 12:39:28,Violence,0.9724,
0:00:06,2026-04-01 12:39:46,Violence,0.9157,
0:00:06,2026-04-01 12:39:48,Violence,0.9772,
0:00:07,2026-04-01 12:39:50,Violence,0.9949,
0:00:07,2026-04-01 12:39:53,Violence,0.9885,
0:00:07,2026-04-01 12:39:54,Gun,0.5882,"(39, 1, 634, 360)"
0:00:07,2026-04-01 12:39:55,Violence,0.9775,
0:00:08,2026-04-01 12:39:57,Violence,0.9855,
0:00:08,2026-04-01 12:39:59,Violence,0.99,
0:00:08,2026-04-01 12:40:01,Fire,0.7851,"(262, 47, 415, 208)"
0:00:08,2026-04-01 12:40:01,Violence,0.9788,
0:00:09,2026-04-01 12:40:04,Violence,0.9781,
0:00:09,2026-04-01 12:40:06,Violence,0.9986,
0:00:09,2026-04-01 12:40:08,Violence,0.9916,
0:00:10,2026-04-01 12:40:10,Violence,0.9972,
0:00:10,2026-04-01 12:40:13,Violence,0.9988,
0:00:10,2026-04-01 12:40:15,Violence,0.999,
0:00:11,2026-04-01 12:40:18,Violence,0.9784,
0:00:11,2026-04-01 12:40:20,Violence,0.9769,
0:00:11,2026-04-01 12:40:22,Violence,0.96,
0:00:11,2026-04-01 12:40:23,Gun,0.5846,"(233, 152, 451, 360)"
0:00:11,2026-04-01 12:40:25,Violence,0.9312,
0:00:12,2026-04-01 12:40:27,Violence,0.9469,
0:00:12,2026-04-01 12:40:29,Violence,0.9368,
0:00:13,2026-04-01 12:40:35,Violence,0.902,
0:00:13,2026-04-01 12:40:37,Violence,0.9408,
0:00:14,2026-04-01 12:40:39,Violence,0.9363,
0:00:17,2026-04-01 12:41:09,Violence,0.9034,
0:00:18,2026-04-01 12:41:10,Fire,0.762,"(191, 174, 285, 334)"
0:00:01,2026-04-01 12:41:39,Violence,0.9043,
0:00:01,2026-04-01 12:41:41,Violence,0.9207,
0:00:01,2026-04-01 12:41:46,Violence,0.9174,
0:00:01,2026-04-01 12:41:50,Violence,0.9374,
0:00:01,2026-04-01 12:41:52,Violence,0.935,
0:00:02,2026-04-01 12:41:55,Violence,0.9336,
0:00:02,2026-04-01 12:41:57,Violence,0.9514,
0:00:02,2026-04-01 12:42:00,Violence,0.947,
0:00:02,2026-04-01 12:42:03,Violence,0.9318,
0:00:02,2026-04-01 12:42:06,Violence,0.9191,
0:00:03,2026-04-01 12:42:09,Violence,0.9524,
0:00:03,2026-04-01 12:42:11,Violence,0.9561,
0:00:03,2026-04-01 12:42:14,Violence,0.966,
0:00:03,2026-04-01 12:42:16,Violence,0.9793,
0:00:03,2026-04-01 12:42:18,Violence,0.9581,
0:00:06,2026-04-01 12:42:51,Violence,0.9157,
0:00:06,2026-04-01 12:42:54,Violence,0.9397,
0:00:06,2026-04-01 12:42:57,Violence,0.9918,
0:00:07,2026-04-01 12:43:00,Violence,0.9959,
0:00:07,2026-04-01 12:43:02,Violence,0.992,
0:00:07,2026-04-01 12:43:04,Violence,0.9781,
0:00:07,2026-04-01 12:43:05,Gun,0.5882,"(39, 1, 634, 360)"
0:00:07,2026-04-01 12:43:07,Violence,0.9827,
0:00:07,2026-04-01 12:43:10,Violence,0.9934,
0:00:08,2026-04-01 12:43:13,Violence,0.9887,
0:00:08,2026-04-01 12:43:16,Violence,0.99,
0:00:08,2026-04-01 12:43:19,Violence,0.9838,
0:00:08,2026-04-01 12:43:20,Fire,0.7851,"(262, 47, 415, 208)"
0:00:08,2026-04-01 12:43:21,Violence,0.9863,
0:00:09,2026-04-01 12:43:24,Violence,0.9781,
0:00:09,2026-04-01 12:43:27,Violence,0.9926,
0:00:09,2026-04-01 12:43:30,Violence,0.9953,
0:00:09,2026-04-01 12:43:33,Violence,0.9937,
0:00:09,2026-04-01 12:43:35,Violence,0.9889,
0:00:09,2026-04-01 12:43:38,Violence,0.9925,
0:00:10,2026-04-01 12:43:41,Violence,0.9956,
0:00:10,2026-04-01 12:43:43,Violence,0.9984,
0:00:10,2026-04-01 12:43:46,Violence,0.9992,
0:00:10,2026-04-01 12:43:48,Violence,0.9991,
0:00:11,2026-04-01 12:43:51,Violence,0.9784,
0:00:11,2026-04-01 12:43:54,Violence,0.9639,
0:00:11,2026-04-01 12:43:56,Violence,0.9833,
0:00:11,2026-04-01 12:43:59,Violence,0.9775,
0:00:11,2026-04-01 12:44:00,Gun,0.5846,"(233, 152, 451, 360)"
0:00:11,2026-04-01 12:44:01,Violence,0.9735,
0:00:11,2026-04-01 12:44:03,Violence,0.9462,
0:00:12,2026-04-01 12:44:06,Violence,0.9628,
0:00:12,2026-04-01 12:44:08,Violence,0.9245,
0:00:12,2026-04-01 12:44:11,Violence,0.9342,
0:00:12,2026-04-01 12:44:14,Violence,0.9629,
0:00:13,2026-04-01 12:44:23,Violence,0.902,
0:00:13,2026-04-01 12:44:25,Violence,0.9462,
0:00:13,2026-04-01 12:44:27,Violence,0.9422,
0:00:13,2026-04-01 12:44:30,Violence,0.9409,
0:00:13,2026-04-01 12:44:32,Violence,0.9206,
0:00:14,2026-04-01 12:44:36,Violence,0.9363,
0:00:05,2026-04-01 12:57:06,Gun,0.4707,"(20, 0, 315, 240)"
0:00:06,2026-04-01 12:57:16,Gun,0.7588,"(48, 1, 316, 240)"
0:00:08,2026-04-01 12:57:26,Fire,0.8106,"(142, 81, 205, 168)"
0:00:08,2026-04-01 12:57:29,Fire,0.793,"(148, 74, 203, 138)"
0:00:09,2026-04-01 12:57:34,Fire,0.5356,"(163, 67, 229, 169)"
0:00:05,2026-04-01 13:04:49,Gun,0.4707,"(20, 0, 315, 240)"
0:00:06,2026-04-01 13:04:57,Gun,0.7588,"(48, 1, 316, 240)"
0:00:06,2026-04-01 13:04:59,Gun,0.5295,"(47, 0, 317, 240)"
0:00:06,2026-04-01 13:05:02,Violence,0.846,
0:00:07,2026-04-01 13:05:11,Violence,0.7842,
0:00:08,2026-04-01 13:05:13,Fire,0.8106,"(142, 81, 205, 168)"
0:00:08,2026-04-01 13:05:15,Violence,0.7398,
0:00:08,2026-04-01 13:05:15,Fire,0.5312,"(131, 85, 201, 167)"
0:00:08,2026-04-01 13:05:17,Fire,0.793,"(148, 74, 203, 138)"
0:00:09,2026-04-01 13:05:24,Violence,0.6746,
0:00:09,2026-04-01 13:05:26,Violence,0.8741,
0:00:09,2026-04-01 13:05:26,Fire,0.5356,"(163, 67, 229, 169)"
0:00:09,2026-04-01 13:05:29,Violence,0.7579,
0:00:10,2026-04-01 13:05:31,Violence,0.856,
0:00:10,2026-04-01 13:05:37,Violence,0.6198,
0:00:11,2026-04-01 13:05:47,Violence,0.675,
0:00:18,2026-04-01 13:06:47,Fire,0.8759,"(95, 115, 143, 221)"
0:00:18,2026-04-01 13:06:50,Fire,0.7914,"(122, 67, 165, 192)"
0:00:18,2026-04-01 13:06:55,Fire,0.7709,"(137, 58, 180, 196)"
0:00:19,2026-04-01 13:06:57,Fire,0.782,"(139, 85, 179, 209)"
0:00:21,2026-04-01 13:07:16,Gun,0.5345,"(18, 7, 309, 117)"
0:00:06,2026-04-01 13:08:53,Gun,0.7588,"(48, 1, 316, 240)"
0:00:07,2026-04-01 13:08:59,Violence,0.9129,
0:00:08,2026-04-01 13:09:11,Fire,0.8106,"(142, 81, 205, 168)"
0:00:08,2026-04-01 13:09:15,Fire,0.793,"(148, 74, 203, 138)"
0:00:18,2026-04-01 13:10:40,Fire,0.8759,"(95, 115, 143, 221)"
0:00:18,2026-04-01 13:10:43,Fire,0.7914,"(122, 67, 165, 192)"
0:00:18,2026-04-01 13:10:45,Fire,0.9078,"(130, 59, 184, 188)"
0:00:18,2026-04-01 13:10:48,Fire,0.7709,"(137, 58, 180, 196)"
0:00:19,2026-04-01 13:10:50,Fire,0.782,"(139, 85, 179, 209)"
0:00:06,2026-04-01 14:37:39,Gun,0.7588,"(48, 1, 316, 240)"
0:00:08,2026-04-01 14:37:49,Fire,0.8106,"(142, 81, 205, 168)"
0:00:08,2026-04-01 14:37:51,Fire,0.793,"(148, 74, 203, 138)"
0:00:18,2026-04-01 14:38:47,Fire,0.8759,"(95, 115, 143, 221)"
0:00:18,2026-04-01 14:38:50,Fire,0.9078,"(130, 59, 184, 188)"
0:00:18,2026-04-01 14:38:52,Fire,0.7709,"(137, 58, 180, 196)"
0:00:00,2026-04-01 14:39:23,Fire,0.8364,"(47, 16, 120, 88)"
0:00:00,2026-04-01 14:39:25,Fire,0.8142,"(58, 19, 122, 96)"
0:00:00,2026-04-01 14:39:28,Fire,0.8354,"(30, 1, 110, 76)"
0:00:01,2026-04-01 14:39:30,Fire,0.8757,"(34, 11, 117, 86)"
0:00:01,2026-04-01 14:39:33,Fire,0.8675,"(46, 14, 132, 95)"
0:00:02,2026-04-01 14:39:35,Fire,0.6054,"(0, 44, 50, 86)"
0:00:04,2026-04-01 14:39:48,Fire,0.7435,"(1, 64, 88, 136)"
0:00:04,2026-04-01 14:39:51,Fire,0.6599,"(158, 79, 208, 125)"
0:00:05,2026-04-01 14:39:58,Fire,0.8863,"(9, 55, 69, 120)"
0:00:06,2026-04-01 14:40:00,Fire,0.8626,"(38, 37, 108, 112)"
0:00:06,2026-04-01 14:40:04,Fire,0.855,"(15, 7, 104, 101)"
0:00:07,2026-04-01 14:40:07,Fire,0.7015,"(162, 55, 285, 93)"
0:00:07,2026-04-01 14:40:10,Fire,0.803,"(1, 21, 82, 101)"
0:00:08,2026-04-01 14:40:13,Fire,0.742,"(24, 46, 97, 109)"
0:00:08,2026-04-01 14:40:16,Fire,0.8594,"(3, 43, 78, 116)"
0:00:09,2026-04-01 14:40:20,Fire,0.8603,"(6, 66, 63, 115)"
0:00:00,2026-04-01 14:41:47,Gun,0.6065,"(20, 0, 264, 239)"
0:00:05,2026-04-01 14:42:14,Gun,0.8141,"(58, 9, 319, 235)"
0:00:00,2026-04-01 14:53:30,Violence,0.8995,
0:00:00,2026-04-01 14:53:32,Violence,0.8246,
0:00:00,2026-04-01 14:53:35,Violence,0.8871,
0:00:00,2026-04-01 14:53:37,Violence,0.9269,
0:00:03,2026-04-01 14:53:55,Violence,0.814,
0:00:06,2026-04-01 14:54:24,Violence,0.8154,
0:00:06,2026-04-01 14:54:27,Violence,0.8627,
0:00:07,2026-04-01 14:54:34,Violence,0.8009,
0:00:08,2026-04-01 14:54:40,Violence,0.8056,
0:00:08,2026-04-01 14:54:42,Violence,0.9831,
0:00:08,2026-04-01 14:54:44,Violence,0.973,
0:00:09,2026-04-01 14:54:46,Violence,0.8486,
0:00:14,2026-04-01 14:55:35,Violence,0.8022,
0:00:16,2026-04-01 14:55:50,Violence,0.8349,
0:00:16,2026-04-01 14:55:52,Violence,0.8495,
0:00:17,2026-04-01 14:55:54,Violence,0.8641,
0:00:17,2026-04-01 14:55:59,Violence,0.8685,
0:00:17,2026-04-01 14:56:01,Violence,0.8326,
0:00:00,2026-04-01 15:02:28,Violence,0.9222,
0:00:00,2026-04-01 15:02:30,Violence,0.9916,
0:00:00,2026-04-01 15:02:32,Violence,0.991,
0:00:00,2026-04-01 15:02:35,Violence,0.9913,
0:00:00,2026-04-01 15:02:38,Violence,0.9815,
0:00:00,2026-04-01 15:02:41,Violence,0.8506,
0:00:00,2026-04-01 15:02:41,Gun,0.4713,"(2, 20, 306, 159)"
0:00:01,2026-04-01 15:02:46,Violence,0.8277,
0:00:01,2026-04-01 15:02:48,Gun,0.4546,"(0, 16, 271, 180)"
0:00:01,2026-04-01 15:02:53,Violence,0.7145,
0:00:03,2026-04-01 15:03:17,Knife,0.4651,"(189, 23, 271, 206)"
0:00:08,2026-04-01 15:04:19,Gun,0.5137,"(150, 14, 255, 161)"
0:00:11,2026-04-01 15:04:58,Gun,0.5996,"(104, 42, 224, 200)"
0:00:11,2026-04-01 15:05:00,Gun,0.4616,"(101, 42, 225, 200)"
0:00:12,2026-04-01 15:05:13,Gun,0.5428,"(93, 44, 220, 198)"
0:00:12,2026-04-01 15:05:15,Gun,0.4789,"(92, 44, 219, 198)"
0:00:13,2026-04-01 15:05:29,Gun,0.5187,"(124, 46, 218, 191)"
0:00:13,2026-04-01 15:05:31,Gun,0.4574,"(125, 45, 224, 189)"
0:00:13,2026-04-01 15:05:34,Gun,0.575,"(1, 45, 257, 196)"
0:00:13,2026-04-01 15:05:36,Gun,0.4505,"(2, 46, 229, 195)"
0:00:14,2026-04-01 15:05:50,Gun,0.5208,"(25, 23, 232, 237)"
0:00:15,2026-04-01 15:05:52,Gun,0.752,"(28, 5, 229, 240)"
0:00:15,2026-04-01 15:05:57,Gun,0.4627,"(25, 56, 268, 214)"
0:00:16,2026-04-01 15:06:05,Gun,0.4814,"(91, 22, 242, 240)"
0:00:16,2026-04-01 15:06:09,Gun,0.456,"(97, 21, 252, 179)"
0:00:16,2026-04-01 15:06:13,Gun,0.4909,"(104, 38, 273, 178)"
0:00:17,2026-04-01 15:06:20,Gun,0.5065,"(78, 63, 317, 239)"
0:00:17,2026-04-01 15:06:23,Gun,0.5149,"(15, 83, 315, 240)"
0:00:17,2026-04-01 15:06:29,Gun,0.47,"(92, 108, 267, 239)"
0:00:05,2026-04-02 20:37:52,Gun,0.4707,"(20, 0, 315, 240)"
0:00:06,2026-04-02 20:37:58,Gun,0.7588,"(48, 1, 316, 240)"
0:00:08,2026-04-02 20:38:11,Fire,0.8106,"(142, 81, 205, 168)"
0:00:08,2026-04-02 20:38:15,Fire,0.793,"(148, 74, 203, 138)"
0:00:09,2026-04-02 20:38:22,Fire,0.5356,"(163, 67, 229, 169)"
0:00:18,2026-04-02 20:39:32,Fire,0.8759,"(95, 115, 143, 221)"
0:00:18,2026-04-02 20:39:35,Fire,0.9078,"(130, 59, 184, 188)"
0:00:18,2026-04-02 20:39:39,Fire,0.7709,"(137, 58, 180, 196)"
0:00:19,2026-04-02 20:39:41,Fire,0.782,"(139, 85, 179, 209)"
0:00:21,2026-04-02 20:39:58,Gun,0.5345,"(18, 7, 309, 117)"
0:00:00,2026-04-02 20:41:23,Fire,0.8364,"(47, 16, 120, 88)"
0:00:00,2026-04-02 20:41:25,Fire,0.8142,"(58, 19, 122, 96)"
0:00:00,2026-04-02 20:41:28,Fire,0.8354,"(30, 1, 110, 76)"
0:00:01,2026-04-02 20:41:30,Fire,0.6877,"(19, 0, 102, 75)"
0:00:01,2026-04-02 20:41:32,Fire,0.8757,"(34, 11, 117, 86)"
0:00:01,2026-04-02 20:41:34,Fire,0.8515,"(59, 17, 139, 95)"
0:00:01,2026-04-02 20:41:36,Fire,0.8675,"(46, 14, 132, 95)"
0:00:01,2026-04-02 20:41:39,Fire,0.8404,"(28, 11, 100, 89)"
0:00:03,2026-04-02 20:41:51,Fire,0.5844,"(0, 7, 55, 85)"
0:00:00,2026-04-02 20:41:56,Fire,0.8364,"(47, 16, 120, 88)"
0:00:00,2026-04-02 20:41:59,Fire,0.8142,"(58, 19, 122, 96)"
0:00:00,2026-04-02 20:42:01,Fire,0.8354,"(30, 1, 110, 76)"
0:00:01,2026-04-02 20:42:04,Fire,0.8757,"(34, 11, 117, 86)"
0:00:01,2026-04-02 20:42:07,Fire,0.8675,"(46, 14, 132, 95)"
0:00:02,2026-04-02 20:42:09,Fire,0.6054,"(0, 44, 50, 86)"
0:00:03,2026-04-02 20:42:17,Fire,0.5844,"(0, 7, 55, 85)"
0:00:04,2026-04-02 20:42:24,Fire,0.7435,"(1, 64, 88, 136)"
0:00:04,2026-04-02 20:42:27,Fire,0.5919,"(116, 79, 173, 126)"
0:00:05,2026-04-02 20:42:31,Fire,0.5004,"(173, 67, 243, 117)"
0:00:05,2026-04-02 20:42:36,Fire,0.8863,"(9, 55, 69, 120)"
0:00:06,2026-04-02 20:42:39,Fire,0.8626,"(38, 37, 108, 112)"
0:00:06,2026-04-02 20:42:42,Fire,0.4781,"(56, 2, 109, 82)"
0:00:07,2026-04-02 20:42:45,Fire,0.8883,"(19, 16, 91, 94)"
0:00:07,2026-04-02 20:42:49,Fire,0.8788,"(6, 22, 82, 98)"
0:00:07,2026-04-02 20:42:52,Fire,0.9025,"(6, 21, 89, 102)"
0:00:00,2026-04-02 20:59:34,Violence,0.924,
0:00:00,2026-04-02 20:59:41,Violence,0.9001,
0:00:08,2026-04-02 21:00:51,Violence,0.9566,
0:00:08,2026-04-02 21:00:53,Violence,0.9859,
0:00:08,2026-04-02 21:00:56,Violence,0.973,
0:00:08,2026-04-02 21:00:58,Violence,0.9231,
0:00:06,2026-04-03 13:18:12,Gun,0.7588,"(48, 1, 316, 240)"
0:00:08,2026-04-03 13:18:38,Fire,0.8106,"(142, 81, 205, 168)"
0:00:08,2026-04-03 13:18:44,Fire,0.793,"(148, 74, 203, 138)"
0:00:18,2026-04-03 13:20:29,Fire,0.8759,"(95, 115, 143, 221)"
0:00:18,2026-04-03 13:20:32,Fire,0.7914,"(122, 67, 165, 192)"
0:00:18,2026-04-03 13:20:34,Fire,0.9078,"(130, 59, 184, 188)"
0:00:18,2026-04-03 13:20:38,Fire,0.7709,"(137, 58, 180, 196)"
0:00:19,2026-04-03 13:20:40,Fire,0.782,"(139, 85, 179, 209)"
0:00:05,2026-04-06 10:07:31,Gun,0.4707,"(20, 0, 315, 240)"
0:00:06,2026-04-06 10:07:39,Gun,0.7588,"(48, 1, 316, 240)"
0:00:06,2026-04-06 10:07:41,Gun,0.5295,"(47, 0, 317, 240)"
0:00:07,2026-04-06 10:07:44,Violence,0.9129,
0:00:08,2026-04-06 10:07:57,Fire,0.8106,"(142, 81, 205, 168)"
0:00:08,2026-04-06 10:07:59,Fire,0.5312,"(131, 85, 201, 167)"
0:00:09,2026-04-06 10:08:09,Fire,0.5356,"(163, 67, 229, 169)"
0:00:18,2026-04-06 10:09:23,Fire,0.8759,"(95, 115, 143, 221)"
0:00:18,2026-04-06 10:09:25,Fire,0.7914,"(122, 67, 165, 192)"
0:00:18,2026-04-06 10:09:30,Fire,0.7709,"(137, 58, 180, 196)"
0:00:19,2026-04-06 10:09:32,Fire,0.782,"(139, 85, 179, 209)"
0:00:21,2026-04-06 10:09:54,Gun,0.5345,"(18, 7, 309, 117)"
0:00:25,2026-04-06 10:10:35,Gun,0.5723,"(13, 0, 313, 128)"
0:00:27,2026-04-06 10:10:50,Gun,0.5035,"(11, 0, 313, 107)"
0:00:28,2026-04-06 10:11:03,Gun,0.4927,"(18, 0, 315, 100)"
0:00:30,2026-04-06 10:11:20,Gun,0.5708,"(16, 1, 316, 123)"
0:00:30,2026-04-06 10:11:28,Gun,0.5867,"(20, 32, 189, 116)"
0:00:36,2026-04-06 10:12:23,Gun,0.4621,"(11, 2, 314, 125)"
0:00:37,2026-04-06 10:12:30,Gun,0.4659,"(18, 9, 312, 125)"
0:00:00,2026-04-06 10:15:07,Fire,0.8364,"(47, 16, 120, 88)"
0:00:00,2026-04-06 10:15:10,Fire,0.8142,"(58, 19, 122, 96)"
0:00:00,2026-04-06 10:15:13,Fire,0.8354,"(30, 1, 110, 76)"
0:00:01,2026-04-06 10:15:15,Fire,0.8757,"(34, 11, 117, 86)"
0:00:01,2026-04-06 10:15:18,Fire,0.8675,"(46, 14, 132, 95)"
0:00:02,2026-04-06 10:15:22,Fire,0.6054,"(0, 44, 50, 86)"
0:00:03,2026-04-06 10:15:29,Fire,0.5844,"(0, 7, 55, 85)"
0:00:04,2026-04-06 10:15:36,Fire,0.7435,"(1, 64, 88, 136)"
0:00:04,2026-04-06 10:15:38,Fire,0.5919,"(116, 79, 173, 126)"
0:00:05,2026-04-06 10:15:42,Fire,0.5004,"(173, 67, 243, 117)"
0:00:05,2026-04-06 10:15:46,Fire,0.8863,"(9, 55, 69, 120)"
0:00:06,2026-04-06 10:15:49,Fire,0.8626,"(38, 37, 108, 112)"
0:00:06,2026-04-06 10:15:52,Fire,0.4781,"(56, 2, 109, 82)"
0:00:07,2026-04-06 10:15:55,Fire,0.8883,"(19, 16, 91, 94)"
0:00:07,2026-04-06 10:15:57,Fire,0.8788,"(6, 22, 82, 98)"
0:00:07,2026-04-06 10:16:00,Fire,0.9025,"(6, 21, 89, 102)"
0:00:08,2026-04-06 10:16:03,Fire,0.8466,"(28, 45, 97, 114)"
0:00:08,2026-04-06 10:16:06,Fire,0.6472,"(149, 72, 260, 113)"
0:00:09,2026-04-06 10:16:09,Fire,0.8603,"(6, 66, 63, 115)"
0:00:09,2026-04-06 10:16:12,Fire,0.4962,"(204, 91, 250, 118)"
0:00:09,2026-04-06 10:16:14,Fire,0.6616,"(0, 60, 65, 131)"
0:00:10,2026-04-06 10:16:17,Fire,0.5546,"(208, 87, 260, 120)"
0:00:10,2026-04-06 10:16:20,Fire,0.4828,"(217, 89, 268, 117)"
0:00:10,2026-04-06 10:16:22,Fire,0.7174,"(9, 41, 83, 120)"
0:00:11,2026-04-06 10:16:26,Fire,0.7699,"(245, 84, 294, 116)"
0:00:11,2026-04-06 10:16:29,Fire,0.6851,"(238, 78, 290, 114)"
0:00:12,2026-04-06 10:16:32,Fire,0.6785,"(238, 82, 286, 109)"
0:00:12,2026-04-06 10:16:35,Fire,0.6774,"(1, 15, 77, 117)"
0:00:12,2026-04-06 10:16:38,Fire,0.8194,"(9, 41, 76, 116)"
0:00:12,2026-04-06 10:16:38,Smoke,0.5483,"(0, 0, 98, 42)"
0:00:13,2026-04-06 10:16:41,Fire,0.492,"(1, 48, 72, 121)"
0:00:13,2026-04-06 10:16:44,Fire,0.6129,"(198, 91, 249, 120)"
0:00:14,2026-04-06 10:16:47,Fire,0.4929,"(36, 91, 58, 130)"
0:00:15,2026-04-06 10:16:54,Fire,0.5883,"(200, 100, 247, 127)"
0:00:15,2026-04-06 10:16:57,Fire,0.5357,"(0, 62, 24, 100)"
0:00:16,2026-04-06 10:17:05,Fire,0.6234,"(1, 66, 27, 103)"
0:00:17,2026-04-06 10:17:14,Fire,0.8433,"(32, 1, 115, 77)"
0:00:18,2026-04-06 10:17:17,Fire,0.8561,"(62, 22, 126, 96)"
0:00:18,2026-04-06 10:17:20,Fire,0.8391,"(45, 12, 121, 87)"
0:00:19,2026-04-06 10:17:22,Fire,0.7662,"(26, 1, 103, 75)"
0:00:19,2026-04-06 10:17:25,Fire,0.8564,"(60, 16, 138, 95)"
0:00:19,2026-04-06 10:17:28,Fire,0.9247,"(12, 2, 92, 88)"
0:00:21,2026-04-06 10:17:37,Fire,0.556,"(0, 17, 41, 86)"
0:00:22,2026-04-06 10:17:47,Fire,0.4512,"(76, 71, 141, 134)"
0:00:22,2026-04-06 10:17:51,Fire,0.5993,"(159, 82, 211, 126)"
0:00:23,2026-04-06 10:17:56,Fire,0.5004,"(0, 1, 54, 123)"
0:00:24,2026-04-06 10:17:59,Fire,0.7627,"(25, 42, 92, 113)"
0:00:24,2026-04-06 10:18:02,Fire,0.8459,"(51, 18, 136, 104)"
0:00:24,2026-04-06 10:18:04,Fire,0.8813,"(55, 3, 121, 85)"
